key,Sexe,AnneeNaissance,CSP,AgeDec,ClubJDR,NbJeuJoue,FreqJeu,DureeMoyPartie,PJMJ,Conv,AchatJDR,NbUniversAchat,NbOuvrageAche,DpnsAnnull
217,H,1971-1975,Cadre +,11-12,Non,21+,1/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
218,H,1971-1975,Cadre +,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
219,H,1976-1980,Cadre +,10,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,11-15,51+,100-200 
220,F,1976-1980,Cadre +,15-16,Non,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,31-50,50-100 
221,H,1976-1980,Employe,15-16,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,7-10,20-50 
222,H,1986-1990,Profession intermediaire,15-16,Oui,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,500+ 
223,F,1986-1990,Cadre +,15-16,Oui,6-10,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
224,H,1991-1995,Etudiant,15-16,Oui,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
225,H,1966-1970,Employe,11-12,Oui,11-20,3/an,7 h +,Les 2,Oui,Oui,2-5,7-10,20-50 
226,F,1976-1980,Employe,21-22,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,31-50,100-200 
227,H,1971-1975,Cadre +,13-14,Oui,21+,1/mois,5-6 h ,PJ,Oui,Oui,2-5,21-30,20 
228,H,1986-1990,En recherche d'emploi,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
229,H,1976-1980,Employe,11-12,Oui,11-20,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,500+ 
230,H,1966-1970,Cadre +,15-16,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
231,H,1981-1985,Travailleur independant,19-20,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,6-10,16-20,20-50 
232,H,1986-1990,En recherche d'emploi,17-18,Oui,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,1,1,20-50 
233,H,1971-1975,Cadre +,13-14,Oui,21+,1/semaine,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
234,H,1976-1980,Profession intermediaire,15-16,Non,21+,1/mois,5-6 h ,Les 2,Non,Oui,2-5,31-50,20-50 
235,H,1961-1965,Cadre +,15-16,Oui,21+,2/mois,3-4 h ,Les 2,Non,Oui,16+,51+,500+ 
236,H,1981-1985,Employe,17-18,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
237,H,1986-1990,Cadre +,11-12,Oui,11-20,Je ne joue plus vraiment,7 h +,Les 2,Oui,Oui,6-10,16-20,20 
238,H,1976-1980,Employe,11-12,Non,11-20,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
239,H,1971-1975,Employe,11-12,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
240,H,1976-1980,En recherche d'emploi,11-12,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,51+,20 
241,F,1976-1980,Cadre +,21-22,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,4-6,50-100 
242,H,1981-1985,Employe,15-16,Oui,21+,3/an,5-6 h ,MJ,Oui,Oui,6-10,16-20,100-200 
243,H,1981-1985,Cadre +,10,Oui,6-10,1/an,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
244,H,1976-1980,Profession intermediaire,10,Oui,21+,1/mois,Le week end,Les 2,Oui,Oui,2-5,31-50,20-50 
245,H,1976-1980,Employe,10,Non,21+,1/mois,5-6 h ,Les 2,Non,Oui,2-5,4-6,100-200 
246,H,1981-1985,Je ne souhaite pas repondre,11-12,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,2-5,11-15,20 
247,H,1981-1985,Cadre +,13-14,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,11-15,21-30,20-50 
248,H,1976-1980,Cadre +,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
249,F,1986-1990,Cadre +,23-24,Oui,21+,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
250,H,1981-1985,Cadre +,13-14,Non,2-5,Je ne joue plus vraiment,7 h +,Les 2,Non,Non,,,
251,H,1976-1980,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,MJ,Oui,Oui,6-10,51+,500+ 
252,H,1976-1980,Cadre +,10,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,200-500 
253,H,1966-1970,Travailleur independant,11-12,Oui,21+,2/mois,3-4 h ,MJ,Oui,Oui,2-5,51+,50-100 
254,H,1966-1970,Travailleur independant,19-20,Non,11-20,1/mois,3-4 h ,MJ,Non,Oui,11-15,21-30,20-50 
255,H,1981-1985,Cadre +,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
256,H,1981-1985,Profession intermediaire,11-12,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,51+,200-500 
257,H,1976-1980,Cadre +,17-18,Non,11-20,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,6-10,7-10,50-100 
258,F,1971-1975,Travailleur independant,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,16-20,100-200 
259,H,1986-1990,Cadre +,17-18,Oui,2-5,1/mois,3-4 h ,Les 2,Non,Oui,1,1,50-100 
260,H,1976-1980,Cadre +,10,Oui,21+,3/an,7 h +,Les 2,Oui,Oui,16+,51+,200-500 
261,H,1986-1990,Je ne souhaite pas repondre,19-20,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,11-15,100-200 
262,H,1976-1980,Cadre +,15-16,Non,6-10,2/mois,3-4 h ,PJ,Oui,Oui,2-5,4-6,50-100 
263,H,1966-1970,Cadre +,15-16,Non,6-10,1/mois,3-4 h ,MJ,Non,Oui,2-5,31-50,100-200 
264,H,1986-1990,Cadre +,17-18,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,6-10,31-50,100-200 
265,H,1981-1985,Cadre +,15-16,Oui,11-20,2/mois,3-4 h ,MJ,Oui,Oui,6-10,21-30,100-200 
266,H,1981-1985,Etudiant,15-16,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,20-50 
267,H,1976-1980,Cadre +,17-18,Oui,11-20,2/mois,5-6 h ,MJ,Oui,Oui,11-15,51+,500+ 
268,H,1971-1975,Cadre +,11-12,Oui,21+,1/mois,3-4 h ,MJ,Oui,Oui,16+,51+,500+ 
269,F,1971-1975,Je ne souhaite pas repondre,19-20,Oui,2-5,3/an,5-6 h ,PJ,Oui,Non,,,
270,H,1991-1995,Travailleur independant,10,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,6-10,21-30,20 
271,F,1986-1990,Etudiant,15-16,Non,6-10,3/an,3-4 h ,Les 2,Oui,Oui,6-10,7-10,50-100 
272,F,1966-1970,Sans activite,15-16,Oui,6-10,1/semaine,3-4 h ,PJ,Oui,Oui,2-5,31-50,50-100 
273,H,1971-1975,Cadre +,13-14,Non,6-10,Je ne joue plus vraiment,7 h +,MJ,Non,Oui,11-15,51+,50-100 
274,H,1991-1995,Etudiant,13-14,Non,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,11-15,50-100 
275,F,1986-1990,Employe,11-12,Non,6-10,2/mois,3-4 h ,PJ,Oui,Oui,2-5,4-6,50-100 
276,F,1986-1990,Profession intermediaire,17-18,Non,11-20,1/semaine,7 h +,Les 2,Oui,Oui,2-5,11-15,50-100 
277,H,1986-1990,Employe,13-14,Non,11-20,2/mois,5-6 h ,Les 2,Non,Oui,2-5,16-20,50-100 
278,H,1971-1975,Cadre +,13-14,Non,21+,3/an,3-4 h ,Les 2,Non,Oui,16+,51+,200-500 
279,H,1981-1985,Cadre +,15-16,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,16-20,50-100 
280,H,1981-1985,Employe,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,51+,200-500 
281,H,1976-1980,Employe,10,Oui,11-20,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,11-15,51+,100-200 
282,H,1966-1970,Cadre +,15-16,Oui,21+,1/mois,3-4 h ,Les 2,Oui,Oui,6-10,21-30,50-100 
283,H,1966-1970,Travailleur independant,11-12,Oui,11-20,1/an,7 h +,Les 2,Non,Oui,11-15,51+,100-200 
284,H,1976-1980,Cadre +,11-12,Oui,11-20,3/an,Le week end,Les 2,Oui,Oui,2-5,21-30,50-100 
285,H,1981-1985,Travailleur independant,13-14,Oui,11-20,3/an,3-4 h ,Les 2,Non,Oui,16+,51+,100-200 
286,F,1981-1985,Travailleur independant,15-16,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,21-30,100-200 
287,H,1971-1975,En recherche d'emploi,17-18,Oui,21+,1/semaine,5-6 h ,MJ,Oui,Oui,2-5,51+,200-500 
288,H,1976-1980,En recherche d'emploi,13-14,Non,6-10,1/semaine,3-4 h ,MJ,Non,Oui,16+,51+,200-500 
289,H,1971-1975,Cadre +,19-20,Oui,11-20,1/semaine,7 h +,PJ,Non,Oui,1,4-6,20 
290,H,1986-1990,En recherche d'emploi,19-20,Oui,6-10,3/an,3-4 h ,Les 2,Oui,Non,,,
291,H,1986-1990,Employe,11-12,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
292,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,5-6 h ,PJ,Oui,Oui,6-10,31-50,100-200 
293,H,1991-1995,Etudiant,10,Non,2-5,1/mois,Le week end,Les 2,Non,Oui,1,4-6,20 
294,H,1966-1970,Employe,17-18,Non,21+,1/mois,7 h +,Les 2,Oui,Oui,6-10,51+,100-200 
295,H,1971-1975,Employe,13-14,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
296,H,1971-1975,Ouvrier,11-12,Non,11-20,1/mois,7 h +,PJ,Non,Oui,6-10,7-10,20-50 
297,H,1976-1980,Cadre +,15-16,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,1,1,20 
298,F,1986-1990,Employe,17-18,Oui,6-10,1/mois,3-4 h ,PJ,Oui,Oui,2-5,1,20 
299,H,1981-1985,En recherche d'emploi,13-14,Non,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
300,H,1971-1975,En recherche d'emploi,15-16,Oui,11-20,1/semaine,7 h +,Les 2,Oui,Oui,6-10,7-10,200-500 
301,H,1976-1980,Je ne souhaite pas repondre,11-12,Non,21+,3/an,5-6 h ,Les 2,Non,Oui,11-15,51+,50-100 
302,H,1976-1980,Cadre +,19-20,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,21-30,200-500 
303,H,1981-1985,Employe,15-16,Non,11-20,1/an,3-4 h ,PJ,Oui,Non,,,
304,H,1991-1995,Etudiant,15-16,Oui,6-10,2/mois,5-6 h ,PJ,Oui,Non,,,
305,H,1971-1975,En recherche d'emploi,17-18,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20 
306,H,1971-1975,Cadre +,13-14,Non,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,21-30,100-200 
307,H,1976-1980,Cadre +,11-12,Oui,21+,1/semaine,7 h +,Les 2,Oui,Oui,11-15,51+,100-200 
308,H,1976-1980,Cadre +,13-14,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
309,F,1976-1980,Cadre +,19-20,Oui,21+,3/an,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
310,H,1971-1975,Profession intermediaire,11-12,Oui,21+,1/semaine,7 h +,MJ,Non,Oui,16+,51+,500+ 
311,H,1976-1980,Travailleur independant,11-12,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
312,H,1976-1980,Cadre +,23-24,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,50-100 
313,H,1991-1995,Etudiant,10,Non,11-20,3/an,7 h +,Les 2,Oui,Oui,2-5,21-30,50-100 
314,H,1971-1975,Cadre +,15-16,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,200-500 
315,H,1981-1985,Ouvrier,15-16,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,11-15,51+,200-500 
316,H,1981-1985,Profession intermediaire,10,Oui,21+,1/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,100-200 
317,H,1971-1975,Cadre +,11-12,Non,21+,1/semaine,7 h +,Les 2,Oui,Oui,16+,51+,500+ 
318,H,1966-1970,Cadre +,15-16,Oui,2-5,2/mois,3-4 h ,Les 2,Non,Oui,2-5,51+,50-100 
319,H,1991-1995,Employe,10,Oui,21+,2/mois,5-6 h ,MJ,Oui,Oui,2-5,7-10,50-100 
320,H,1971-1975,Cadre +,13-14,Non,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
321,H,1961-1965,Cadre +,17-18,Oui,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,21-30,20 
322,H,1971-1975,Cadre +,11-12,Non,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,21-30,20 
323,F,1961-1965,Cadre +,41 ou plus,Oui,21+,1/semaine,5-6 h ,PJ,Oui,Oui,1,2 ou 3,50-100 
324,F,1991-1995,Etudiant,10,Non,2-5,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Oui,2-5,4-6,20 
325,H,1971-1975,Cadre +,11-12,Oui,6-10,2/mois,3-4 h ,MJ,Non,Oui,2-5,4-6,200-500 
326,F,1986-1990,En recherche d'emploi,13-14,Non,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20-50 
327,H,1976-1980,Travailleur independant,10,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,16+,51+,20 
328,H,1971-1975,Cadre +,19-20,Non,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Non,Oui,2-5,31-50,20 
329,H,1986-1990,Je ne souhaite pas repondre,10,Non,21+,3/an,7 h +,Les 2,Non,Oui,2-5,4-6,20-50 
330,H,1986-1990,Sans activite,17-18,Non,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,1,1,20 
331,H,1971-1975,Employe,13-14,Oui,21+,1/semaine,7 h +,Les 2,Oui,Oui,16+,51+,500+ 
332,F,1966-1970,Cadre +,11-12,Oui,2-5,2/mois,5-6 h ,Les 2,Non,Oui,2-5,4-6,20 
333,H,1971-1975,Cadre +,17-18,Non,21+,2/mois,5-6 h ,Les 2,Non,Oui,6-10,11-15,50-100 
334,F,1981-1985,Cadre +,19-20,Oui,11-20,1/mois,7 h +,Les 2,Oui,Oui,2-5,21-30,20 
335,H,1976-1980,Cadre +,11-12,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,16-20,20 
336,H,1981-1985,Cadre +,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,16+,51+,500+ 
337,H,1971-1975,Employe,13-14,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,16+,51+,100-200 
338,F,1976-1980,En recherche d'emploi,17-18,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,11-15,100-200 
339,H,1986-1990,Cadre +,19-20,Non,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,1,4-6,200-500 
340,H,1981-1985,Employe,15-16,Non,6-10,1/semaine,5-6 h ,Les 2,Non,Oui,2-5,11-15,20 
341,F,1986-1990,Etudiant,15-16,Oui,11-20,2/mois,7 h +,PJ,Oui,Oui,2-5,2 ou 3,20-50 
342,H,1981-1985,Employe,15-16,Oui,11-20,3/an,7 h +,PJ,Non,Oui,2-5,21-30,20-50 
343,H,1991-1995,Profession intermediaire,13-14,Oui,11-20,Je ne joue plus vraiment,7 h +,Les 2,Non,Oui,2-5,4-6,20-50 
344,H,1971-1975,Cadre +,13-14,Non,6-10,3/an,3-4 h ,MJ,Non,Oui,6-10,51+,100-200 
345,H,1971-1975,Ouvrier,11-12,Oui,11-20,1/semaine,3-4 h ,Les 2,Oui,Oui,6-10,21-30,50-100 
346,H,1986-1990,En recherche d'emploi,21-22,Non,2-5,1/an,5-6 h ,PJ,Oui,Non,,,
347,H,1981-1985,Employe,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,6-10,16-20,20 
348,H,1966-1970,Je ne souhaite pas repondre,13-14,Oui,21+,1/semaine,3-4 h ,MJ,Non,Oui,16+,51+,100-200 
349,F,1986-1990,En recherche d'emploi,11-12,Non,11-20,1/an,5-6 h ,PJ,Oui,Oui,1,2 ou 3,20 
350,H,1986-1990,Employe,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,21-30,500+ 
351,H,1976-1980,Employe,11-12,Oui,21+,1/mois,3-4 h ,Les 2,Non,Oui,16+,51+,100-200 
352,H,1981-1985,Cadre +,19-20,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,16+,51+,100-200 
353,H,1976-1980,Travailleur independant,13-14,Oui,21+,1/mois,5-6 h ,Les 2,Non,Oui,16+,51+,500+ 
354,H,1976-1980,Employe,17-18,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
355,F,1986-1990,Cadre +,19-20,Oui,6-10,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,7-10,20 
356,H,1981-1985,Cadre +,17-18,Oui,6-10,3/an,5-6 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
357,H,1971-1975,Employe,11-12,Oui,21+,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20 
358,H,1981-1985,Cadre +,15-16,Oui,11-20,3/an,7 h +,Les 2,Non,Oui,6-10,21-30,50-100 
359,H,1981-1985,Cadre +,15-16,Non,6-10,1/semaine,3-4 h ,Les 2,Non,Oui,16+,31-50,200-500 
360,H,1966-1970,En recherche d'emploi,13-14,Oui,21+,1/mois,7 h +,Les 2,Oui,Oui,6-10,51+,200-500 
361,H,1981-1985,Employe,13-14,Non,6-10,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,31-50,100-200 
362,H,1991-1995,Profession intermediaire,17-18,Oui,2-5,1/mois,5-6 h ,Les 2,Oui,Oui,2-5,2 ou 3,20-50 
363,F,1971-1975,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Non,Oui,11-15,51+,200-500 
364,H,1971-1975,Cadre +,10,Non,6-10,2/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
365,H,1966-1970,En recherche d'emploi,19-20,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,16-20,100-200 
366,H,1976-1980,Cadre +,19-20,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
367,H,1981-1985,Employe,13-14,Non,11-20,3/an,3-4 h ,Les 2,Oui,Oui,6-10,16-20,20-50 
368,H,1986-1990,Employe,17-18,Oui,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Oui,Non,,,
369,H,1971-1975,Profession intermediaire,41 ou plus,Oui,11-20,Je ne joue plus vraiment,Le week end,PJ,Oui,Oui,2-5,7-10,20 
370,H,1961-1965,Cadre +,13-14,Oui,21+,1/mois,7 h +,MJ,Oui,Oui,16+,51+,500+ 
371,H,1971-1975,Cadre +,11-12,Oui,21+,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,11-15,51+,20 
372,H,1971-1975,Cadre +,13-14,Oui,21+,3/an,5-6 h ,Les 2,Non,Oui,11-15,51+,20-50 
373,H,1991-1995,Etudiant,15-16,Oui,6-10,3/an,7 h +,Les 2,Non,Oui,2-5,2 ou 3,20-50 
374,H,1961-1965,Travailleur independant,13-14,Oui,2-5,1/mois,5-6 h ,Les 2,Non,Oui,2-5,4-6,100-200 
375,H,1981-1985,Sans activite,17-18,Non,6-10,3/an,3-4 h ,Les 2,Oui,Oui,1,7-10,20 
376,H,1976-1980,Employe,15-16,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,11-15,31-50,200-500 
377,H,1986-1990,Etudiant,15-16,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,2-5,16-20,100-200 
378,H,1971-1975,Cadre +,10,Oui,21+,2/mois,7 h +,Les 2,Non,Oui,16+,51+,200-500 
379,H,1986-1990,Cadre +,10,Non,11-20,2/mois,5-6 h ,Les 2,Oui,Oui,6-10,16-20,50-100 
380,H,1991-1995,Etudiant,13-14,Non,6-10,1/an,5-6 h ,PJ,Non,Non,,,
381,H,1991-1995,Etudiant,11-12,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,4-6,20-50 
382,H,1971-1975,Travailleur independant,10,Oui,21+,1/semaine,3-4 h ,MJ,Oui,Oui,16+,51+,200-500 
383,F,1991-1995,Etudiant,19-20,Non,2-5,2/mois,5-6 h ,PJ,Oui,Non,,,
384,H,1986-1990,Cadre +,15-16,Non,2-5,3/an,3-4 h ,Les 2,Non,Oui,2-5,11-15,100-200 
385,F,1981-1985,Employe,17-18,Oui,11-20,Je ne joue plus vraiment,5-6 h ,PJ,Oui,Oui,2-5,21-30,50-100 
386,H,1981-1985,Travailleur independant,13-14,Oui,11-20,1/mois,5-6 h ,Les 2,Non,Oui,6-10,7-10,20-50 
387,H,1986-1990,Etudiant,13-14,Non,6-10,3/an,5-6 h ,Les 2,Oui,Oui,2-5,11-15,20-50 
388,H,1991-1995,En recherche d'emploi,15-16,Non,2-5,1/an,7 h +,PJ,Oui,Oui,1,1,20 
389,F,1986-1990,Etudiant,23-24,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,4-6,100-200 
390,H,1971-1975,Employe,11-12,Non,6-10,3/an,7 h +,PJ,Non,Oui,2-5,2 ou 3,20-50 
391,H,1986-1990,Cadre +,15-16,Non,11-20,1/semaine,5-6 h ,PJ,Oui,Oui,6-10,21-30,100-200 
392,H,1976-1980,En recherche d'emploi,19-20,Non,6-10,1/semaine,5-6 h ,Les 2,Non,Oui,1,11-15,50-100 
393,H,1981-1985,En recherche d'emploi,15-16,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,11-15,16-20,20 
394,H,1971-1975,Cadre +,11-12,Oui,21+,1/mois,7 h +,Les 2,Non,Oui,6-10,51+,200-500 
395,H,1976-1980,Cadre +,15-16,Oui,21+,1/semaine,3-4 h ,PJ,Non,Oui,2-5,11-15,20-50 
396,H,1986-1990,Cadre +,15-16,Non,6-10,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,31-50,20-50 
397,H,1976-1980,Profession intermediaire,11-12,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
398,F,1976-1980,Etudiant,17-18,Non,21+,1/mois,5-6 h ,PJ,Oui,Oui,11-15,51+,100-200 
399,H,1981-1985,Profession intermediaire,15-16,Oui,6-10,1/semaine,7 h +,Les 2,Non,Oui,11-15,51+,200-500 
400,H,1981-1985,Profession intermediaire,11-12,Non,6-10,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,21-30,20 
401,H,1966-1970,Profession intermediaire,17-18,Non,21+,2/mois,3-4 h ,Les 2,Non,Oui,6-10,51+,100-200 
402,H,1971-1975,Profession intermediaire,13-14,Oui,21+,1/semaine,5-6 h ,Les 2,Oui,Oui,6-10,51+,100-200 
403,H,1976-1980,Employe,10,Non,11-20,1/an,7 h +,PJ,Non,Oui,6-10,31-50,20 
404,H,1981-1985,Cadre +,13-14,Oui,11-20,2/mois,3-4 h ,Les 2,Oui,Oui,11-15,16-20,50-100 
405,H,1976-1980,Sans activite,31-40,Non,2-5,2/mois,3-4 h ,Les 2,Non,Oui,1,4-6,50-100 
406,F,1991-1995,En recherche d'emploi,19-20,Non,1,Je ne joue plus vraiment,3-4 h ,PJ,Non,Non,,,
407,F,1981-1985,Employe,10,Oui,21+,1/semaine,5-6 h ,Les 2,Non,Oui,16+,51+,50-100 
408,H,1976-1980,Travailleur independant,10,Oui,11-20,1/mois,5-6 h ,Les 2,Non,Oui,6-10,51+,20-50 
409,H,1971-1975,Employe,13-14,Non,21+,1/mois,7 h +,Les 2,Non,Oui,16+,51+,200-500 
410,H,1976-1980,Cadre +,10,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,200-500 
411,F,1971-1975,Profession intermediaire,13-14,Oui,2-5,1/mois,3-4 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
412,H,1971-1975,Ouvrier,13-14,Oui,2-5,Je ne joue plus vraiment,Le week end,Les 2,Oui,Oui,2-5,4-6,20 
413,H,1991-1995,En recherche d'emploi,11-12,Oui,6-10,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,4-6,50-100 
414,H,1966-1970,Profession intermediaire,13-14,Oui,11-20,Je ne joue plus vraiment,5-6 h ,Les 2,Oui,Oui,2-5,51+,20 
415,H,1976-1980,Employe,13-14,Oui,11-20,1/semaine,3-4 h ,PJ,Oui,Oui,6-10,21-30,100-200 
416,H,1966-1970,Employe,21-22,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,51+,500+ 
417,H,1991-1995,Etudiant,17-18,Non,2-5,3/an,5-6 h ,PJ,Non,Non,,,
418,H,1991-1995,Etudiant,11-12,Oui,11-20,1/semaine,5-6 h ,Les 2,Oui,Oui,2-5,51+,500+ 
419,H,1981-1985,Etudiant,15-16,Non,21+,2/mois,5-6 h ,Les 2,Oui,Oui,11-15,51+,200-500 
420,H,1986-1990,En recherche d'emploi,19-20,Non,2-5,1/semaine,5-6 h ,PJ,Non,Non,,,
421,F,1971-1975,Employe,13-14,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,16+,21-30,50-100 
422,H,1981-1985,Profession intermediaire,11-12,Oui,21+,1/semaine,3-4 h ,Les 2,Oui,Oui,2-5,21-30,100-200 
423,H,1981-1985,Cadre +,17-18,Non,11-20,1/mois,3-4 h ,Les 2,Non,Oui,6-10,21-30,50-100 
424,H,1986-1990,Je ne souhaite pas repondre,19-20,Oui,6-10,1/semaine,3-4 h ,PJ,Oui,Oui,1,2 ou 3,20-50 
425,H,1976-1980,Cadre +,15-16,Non,2-5,2/mois,3-4 h ,PJ,Non,Oui,2-5,7-10,50-100 
426,H,1966-1970,Cadre +,21-22,Oui,21+,1/semaine,7 h +,Les 2,Non,Oui,11-15,51+,500+ 
427,H,1986-1990,Ouvrier,13-14,Non,6-10,2/mois,5-6 h ,Les 2,Oui,Oui,2-5,21-30,200-500 
428,H,1971-1975,Cadre +,11-12,Oui,6-10,3/an,5-6 h ,MJ,Non,Oui,6-10,51+,500+ 
429,H,1966-1970,Employe,15-16,Non,6-10,Je ne joue plus vraiment,3-4 h ,Les 2,Non,Oui,6-10,31-50,100-200 
430,H,1991-1995,Etudiant,15-16,Oui,2-5,1/mois,5-6 h ,PJ,Non,Oui,2-5,2 ou 3,20 
431,H,1971-1975,Cadre +,13-14,Oui,21+,2/mois,5-6 h ,Les 2,Oui,Oui,16+,31-50,500+ 
